department_or_faculty,school_name,title,url
department,King's College London,Twin Research & Genetic Epidemiology,https://www.kcl.ac.uk/lsm/Schools/life-course-sciences/departments/twin-research-and-genetic-epidemiology/index.aspx
department,King's College London,War Studies,http://www.kcl.ac.uk/sspp/departments/warstudies/index.aspx
department,King's College London,Women's Health,https://www.kcl.ac.uk/lsm/research/divisions/wh/index.aspx
department,King's College London,Skin Therapy Research Unit,https://www.kcl.ac.uk/lsm/research/divisions/gmm/departments/dermatology/Research/stru/index.aspx
department,King's College London,"Social Science & Public Policy, Faculty of",http://www.kcl.ac.uk/sspp/index.aspx
department,King's College London,"Social Science, Health & Medicine",http://www.kcl.ac.uk/sspp/departments/sshm/index.aspx
department,King's College London,"Spanish, Portuguese & Latin American Studies",http://www.kcl.ac.uk/artshums/depts/splas/index.aspx
department,King's College London,Osteoporosis Unit,https://www.kcl.ac.uk/lsm/research/divisions/imaging/departments/cancer/osteoporosis/index.aspx
department,King's College London,Paediatrics,https://www.kcl.ac.uk/lsm/research/divisions/wh/groups/paediatric-respiratory-physiology/index.aspx
department,King's College London,Pharmacology & Therapeutics,https://www.kcl.ac.uk/lsm/study/departments/pharmacology/index.aspx
department,King's College London,Pharmacy,http://www.kcl.ac.uk/lsm/study/departments/pharmacy-forensic/index.aspx
department,King's College London,Philosophy,http://www.kcl.ac.uk/artshums/depts/philosophy/index.aspx
department,King's College London,Physics,https://www.kcl.ac.uk/nms/depts/physics/index.aspx
department,King's College London,Physiology,https://www.kcl.ac.uk/lsm/study/departments/physiology/index.aspx
department,King's College London,Physiotherapy,https://www.kcl.ac.uk/lsm/research/divisions/hscr/about/physiotherapy/index.aspx
department,King's College London,Political Economy,http://www.kcl.ac.uk/sspp/departments/politicaleconomy/index.aspx
department,King's College London,Population & Patient Health,http://www.kcl.ac.uk/dentistry/research/divisions/population/index.aspx
department,King's College London,"Psychiatry, Psychology & Neuroscience, Institute of",http://www.kcl.ac.uk/ioppn/index.aspx
department,King's College London,"Natural and Mathematical Sciences, Faculty of",http://www.kcl.ac.uk/nms/index.aspx
department,King's College London,Neuropathology,https://www.kcl.ac.uk/ioppn/depts/cn/research/Neuropathology/neuropathology.aspx
department,King's College London,Neuroscience (Institute of Psychiatry),http://www.kcl.ac.uk/ioppn/depts/bcn/index.aspx
department,King's College London,"Neuroscience, Clinical",http://www.kcl.ac.uk/ioppn/depts/bcn/index.aspx
department,King's College London,Nutrition & Dietetics,https://www.kcl.ac.uk/lsm/research/divisions/dns/study/nutrition/index.aspx
department,King's College London,Nutritional Science,https://www.kcl.ac.uk/lsm/research/divisions/dns/index.aspx
department,King's College London,Management (King's Business School),https://www.kcl.ac.uk/business/index.aspx
department,King's College London,Mathematics,http://www.kcl.ac.uk/nms/depts/mathematics/index.aspx
department,King's College London,Medical & Molecular Genetics,https://www.kcl.ac.uk/lsm/research/divisions/gmm/departments/mmg/index.aspx
department,King's College London,Medical Education,https://www.kcl.ac.uk/lsm/research/divisions/meded/index.aspx
department,King's College London,"Medicine, School of Life Sciences and",https://www.kcl.ac.uk/lsm/index.aspx
department,King's College London,Medieval Studies,http://www.kcl.ac.uk/artshums/ahri/centres/clams/index.aspx
department,King's College London,Menzies Centre for Australian Studies,http://www.kcl.ac.uk/artshums/ahri/centres/menzies/index.aspx
department,King's College London,Middle East & Mediterranean Studies,http://www.kcl.ac.uk/sspp/departments/mems/index.aspx
department,King's College London,Modern Language Centre,http://www.kcl.ac.uk/artshums/depts/mlc/index.aspx
department,King's College London,Mucosal & Salivary Biology,http://www.kcl.ac.uk/dentistry/research/divisions/mucosal/index.aspx
department,King's College London,"Law, Dickson Poon School of",http://www.kcl.ac.uk/law/index.aspx
department,King's College London,"Life Sciences and Medicine, Faculty of",https://www.kcl.ac.uk/lsm/index.aspx
department,King's College London,Imaging Sciences & Biomedical Engineering,https://www.kcl.ac.uk/lsm/research/divisions/imaging/Bin/biomedical-engineering-and-imaging-sciences-index.aspx
department,King's College London,Immunobiology,https://www.kcl.ac.uk/lsm/research/divisions/diiid/departments/immunobiology/index.aspx
department,King's College London,"Immunology, Infection and Inflammatory Diseases, Division of",https://www.kcl.ac.uk/lsm/research/divisions/diiid/index.aspx
department,King's College London,Infectious Diseases,https://www.kcl.ac.uk/lsm/research/divisions/diiid/departments/infectious/index.aspx
department,King's College London,Informatics,http://www.kcl.ac.uk/nms/depts/informatics/index.aspx
department,King's College London,Innovation & Translation Centre,http://www.kcl.ac.uk/dentistry/innovation/innovation-and-translation-centre/old-site-pages/indexOld.aspx
department,King's College London,Institute of Gerontology,https://www.kcl.ac.uk/sspp/departments/sshm/geront/index.aspx
department,King's College London,"Institute of Psychiatry, Psychology and Neuroscience",http://www.kcl.ac.uk/ioppn/index.aspx
department,King's College London,King's Learning Institute,http://www.kcl.ac.uk/study/learningteaching/kli/index.aspx
department,King's College London,"Genetics and Molecular Medicine, Division of",https://www.kcl.ac.uk/lsm/research/divisions/gmm/index.aspx
department,King's College London,"Genetics, Medicine & Molecular",https://www.kcl.ac.uk/lsm/research/divisions/gmm/index.aspx
department,King's College London,Geography,http://www.kcl.ac.uk/sspp/departments/geography/index.aspx
department,King's College London,German,http://www.kcl.ac.uk/artshums/depts/german/index.aspx
department,King's College London,"Gerontology, Institute of",https://www.kcl.ac.uk/sspp/departments/sshm/geront/index.aspx
department,King's College London,Graduate School,http://www.kcl.ac.uk/study/pg/school/index.aspx
department,King's College London,Health Service and Population Research,https://www.kcl.ac.uk/ioppn/depts/hspr/index.aspx
department,King's College London,History,http://www.kcl.ac.uk/artshums/depts/history/index.aspx
department,King's College London,"Humanities, School of Arts & Humanities",http://www.kcl.ac.uk/artshums/index.aspx
department,King's College London,Film Studies,https://www.kcl.ac.uk/artshums/depts/filmstudies/index.aspx
department,King's College London,Forensic & Analytical Science,http://www.kcl.ac.uk/biohealth/study/departments/forensic/index.aspx
department,King's College London,Forensic and Neurodevelopmental Science,https://www.kcl.ac.uk/ioppn/depts/fans/index.aspx
department,King's College London,French,http://www.kcl.ac.uk/artshums/depts/french/index.aspx
department,King's College London,Education and Professional Studies,http://www.kcl.ac.uk/sspp/departments/education/index.aspx
department,King's College London,English,http://www.kcl.ac.uk/artshums/depts/english/index.aspx
department,King's College London,English Language Centre,http://www.kcl.ac.uk/study/elc/index.aspx
department,King's College London,European & International Studies,https://www.kcl.ac.uk/sspp/departments/european-studies/index.aspx
department,King's College London,Dental Institute,http://www.kcl.ac.uk/dentistry/index.aspx
department,King's College London,"Digital Humanities, Department of",http://www.kcl.ac.uk/artshums/depts/ddh/index.aspx
department,King's College London,Division of Genetics & Molecular Medicine,https://www.kcl.ac.uk/lsm/research/divisions/gmm/index.aspx
department,King's College London,"Cancer Studies, Division of Cardiology",https://www.kcl.ac.uk/lsm/research/divisions/cancer/index.aspx
department,King's College London,"Cardiovascular Medicine, Division of",https://www.kcl.ac.uk/lsm/research/divisions/cardio/index.aspx
department,King's College London,Centre of Construction Law,http://www.kcl.ac.uk/law/research/centres/construction/about.aspx
department,King's College London,Chantler Clinical Skills Centre,http://www.kcl.ac.uk/health/study/facilities/chantler/index.aspx
department,King's College London,"Chemistry, Department of",http://www.kcl.ac.uk/nms/depts/chemistry/index.aspx
department,King's College London,Cicely Saunders Institute,http://www.csi.kcl.ac.uk/
department,King's College London,Classics,http://www.kcl.ac.uk/artshums/depts/classics/index.aspx
department,King's College London,"Clinical Skills Centre, Chantler",http://www.kcl.ac.uk/health/study/facilities/chantler/index.aspx
department,King's College London,Comparative Literature,http://www.kcl.ac.uk/artshums/depts/complit/index.aspx
department,King's College London,"Construction Law, Centre of",http://www.kcl.ac.uk/law/research/centres/construction/about.aspx
department,King's College London,"Biochemistry, Department of",https://www.kcl.ac.uk/lsm/study/departments/biochemistry/index.aspx
department,King's College London,"Biomedical Engineering, Department of",https://www.kcl.ac.uk/lsm/research/divisions/imaging/departments/biomedengineering/index.aspx
department,King's College London,Biostatistics,https://www.kcl.ac.uk/ioppn/depts/BiostatisticsHealthInformatics/index.aspx
department,King's College London,Business (King's Business School),https://www.kcl.ac.uk/business/index.aspx
